Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
346,-3,Johnathon Johnson,Missouri,WRS,"5'8""",179,,2019-10-21,
347,-62,Jeff Gladney,TCU,CB,"5'10""",183,,2019-10-21,
348,-15,Kenny Robinson Jr.,West Virginia,S,"6'2""",202,,2019-10-21,
349,-95,Logan Wilson,Wyoming,ILB,"6'2""",250,,2019-10-21,
350,-86,Tamorrion Terry,Florida State,WRF,"6'4""",203,,2019-10-21,
351,+5,Steven Gonzalez,Penn State,OG,"6'4""",349,,2019-10-21,
352,+45,Asmar Bilal,Notre Dame,ILB,"6'2""",227,,2019-10-21,
353,-98,Marvin Kinsey Jr.,Colorado State,RBF,"6'1""",206,,2019-10-21,
354,NEW,Jordan Smith,UAB,EDGE,"6'7""",250,,2019-10-21,
355,NEW,Delontae Scott,SMU,EDGE,"6'5""",250,,2019-10-21,
356,-9,Brandon Wright,Georgia State,P,"5'10""",182,,2019-10-21,
357,-44,Rashad Robinson,James Madison,CB,"5'11""",185,,2019-10-21,
358,-119,Charles Williams,UNLV,RBC,"5'9""",190,,2019-10-21,
359,-81,Noah Togiai,Oregon State,TE,"6'4""",241,,2019-10-21,
360,+130,Najee Clayton,Western Michigan,OLB,"6'2""",220,,2019-10-21,
361,NEW,Jamario Bell,Arkansas,EDGE,"6'5""",265,,2019-10-21,
362,+23,Clay Johnston,Baylor,ILB,"6'1""",236,,2019-10-21,
363,-135,Jack Freudenthal,Wake Forest,TE,"6'3""",235,,2019-10-21,
364,+78,Mike Danna,Michigan,EDGE,"6'2""",253,,2019-10-21,
365,-31,Cedric Byrd II,Hawaii,WRS,"5'9""",175,,2019-10-21,
366,+59,Gerold Bright,Utah State,RBC,"5'9""",195,,2019-10-21,
367,-35,Dicaprio Bootle,Nebraska,CB,"5'10""",190,,2019-10-21,
368,-24,Phidarian Mathis,Alabama,DL1T,"6'4""",317,,2019-10-21,
369,-24,Dane Jackson,Pitt,CB,"6'0""",190,,2019-10-21,
370,+30,Marcus Keyes,Oklahoma State,OG,"6'3""",309,,2019-10-21,
371,-6,Cohl Cabral,Arizona State,OC,"6'5""",291,,2019-10-21,
372,-13,Nate Evans,UCF,ILB,"6'1""",244,,2019-10-21,
373,-110,J.J. Taylor,Arizona,RBC,"5'6""",184,,2019-10-21,
374,-1,Brenton Nelson,Virginia,S,"5'10""",191,,2019-10-21,
375,+2,Cooper Rothe,Wyoming,PK,"5'11""",178,,2019-10-21,
376,NEW,Noah Gray,Duke,TE,"6'4""",240,,2019-10-21,
377,+4,Ben Petrula,Boston College,OT,"6'5""",310,,2019-10-21,
378,-11,Christian Albright,Ball State,OLB,"6'2""",233,,2019-10-21,
379,-43,Larry Rountree III,Missouri,RBF,"5'10""",210,,2019-10-21,
380,-65,Josiah Coatney,Ole Miss,DL3T,"6'4""",314,,2019-10-21,
381,-159,Patrick Queen,LSU,ILB,"6'2""",232,,2019-10-21,
382,-45,Mark Gilbert,Duke,CB,"6'1""",175,,2019-10-21,
383,-84,Jahad Woods,Washington State,OLB,"6'0""",225,,2019-10-21,
384,NEW,Xavier Lyas,NC State,EDGE,"6'4""",239,,2019-10-21,
385,+18,Ryan McCollum,Texas A&M,OC,"6'5""",305,,2019-10-21,
386,-17,George Lea,Arizona State,DL5T,"6'3""",275,,2019-10-21,
387,-191,Isaiahh Loudermilk,Wisconsin,DL5T,"6'7""",306,,2019-10-21,
388,-88,Van Jefferson,Florida,WRF,"6'2""",197,,2019-10-21,
389,-132,Jordan Williams,Clemson,DL3T,"6'4""",305,,2019-10-21,
390,+44,Chris Williamson,Minnesota,CB,"6'0""",198,,2019-10-21,
391,-116,Leo Lewis,Mississippi State,ILB,"6'2""",245,,2019-10-21,
392,-8,William Bradley-King,Arkansas State,EDGE,"6'4""",248,,2019-10-21,
393,+12,Chapelle Russell,Temple,OLB,"6'1""",215,,2019-10-21,
394,-41,Damonte Coxie,Memphis,WRF,"6'3""",200,,2019-10-21,
395,+72,James Smith-Williams,NC State,EDGE,"6'3""",270,,2019-10-21,
396,-94,Malik Herring,Georgia,DL5T,"6'3""",280,,2019-10-21,
397,-42,Myles Bryant,Washington,CB,"5'9""",184,,2019-10-21,
398,NEW,Naquan Jones,Michigan State,DL1T,"6'4""",339,,2019-10-21,
399,NEW,Tony Jones Jr.,Notre Dame,RBF,"5'11""",227,,2019-10-21,
400,-20,Blake Brandel,Oregon State,OT,"6'7""",303,,2019-10-21,
