Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
331,-67,Tony Jones Jr.,Notre Dame,RB,"5'11""",224,JR,2020-03-07,
332,+3,TerShawn Wharton,Missouri S&T,EDGE,"6'4""",255,SR,2020-03-07,
333,-21,Marquez Callaway,Tennessee,WR,"6'2""",200,SR,2020-03-07,
334,-53,Travion Banks,Miami (OH),CB,"5'11""",184,SR,2020-03-07,
335,-53,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2020-03-07,
336,-21,Christian Rector,USC,DL5T,"6'4""",275,RSR,2020-03-07,
337,-120,Scott Frantz,Kansas State,OT,"6'5""",303,SR,2020-03-07,
338,-40,DeShawn McClease,Virginia Tech,RBC,"5'9""",190,RJR,2020-03-07,
339,-28,Krys Barnes,UCLA,ILB,"6'1""",235,SR,2020-03-07,
340,+36,Logan Justus,Indiana,PK,"5'11""",182,SR,2020-03-07,
341,-31,Rashad Robinson,James Madison,CB,"5'11""",185,SR,2020-03-07,
342,-172,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-03-07,
343,-10,Myles Bryant,Washington,CB,"5'9""",184,SR,2020-03-07,
344,+3,Omar Bayless,Arkansas State,WR,6'1'',205,SR,2020-03-07,
345,-60,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-03-07,
346,+101,Aaron Parker,Rhode Island,WR,6'2'',208,SR,2020-03-07,
347,+143,Malcolm Perry,Navy,RBC,"5'9""",186,SR,2020-03-07,
348,-6,Bryce Perkins,Virginia,QB,6'3'',215,SR,2020-03-07,
349,-12,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2020-03-07,
350,-89,John Houston Jr.,USC,OLB,"6'3""",220,SR,2020-03-07,
351,-71,Tae Crowder,Georgia,ILB,"6'3""",235,SR,2020-03-07,
352,+27,Brian Lewerke,Michigan State,QB,"6'3""",214,SR,2020-03-07,
353,NEW,Brian Herrien,Georgia,RB,"5'11""",210,SR,2020-03-07,
354,-10,Nevelle Clarke,UCF,CB,"6'1""",187,RSR,2020-03-07,
355,-54,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2020-03-07,
356,NEW,Tra Minter,South Alabama,RBC,"5'9""",200,JR,2020-03-07,
357,-21,Bryce Huff,Memphis,EDGE,"6'3""",255,SR,2020-03-07,
358,-67,Aaron Crawford,North Carolina,DL3T,"6'2""",290,SR,2020-03-07,
359,-18,Dominick Wood-Anderson,Tennessee,TE,"6'4""",264,SR,2020-03-07,
360,+147,Brady Ross,Iowa,FB,"6'0""",240,RSR,2020-03-07,
361,-75,Ty'Son Williams,BYU,RB,"5'11""",220,SR,2020-03-07,
362,-59,Luke Farrell,Ohio State,TE,"6'6""",244,SR,2020-03-07,
363,-47,Artavis Pierce,Oregon State,RBC,"5'10""",202,SR,2020-03-07,
364,+11,Doug Costin,Miami (OH),DL3T,"6'2""",295,SR,2020-03-07,
365,-12,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,SR,2020-03-07,
366,-42,Jake Luton,Oregon State,QB,6'7'',229,SR,2020-03-07,
367,-100,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2020-03-07,
368,NEW,Cameron Clark,Charlotte,OG,"6'4""",308,SR,2020-03-07,
369,-7,Jamir Jones,Notre Dame,EDGE,"6'3""",255,SR,2020-03-07,
370,-4,Jet Toner,Stanford,PK,"6'4""",201,SR,2020-03-07,
371,-19,Darius Bradwell,Tulane,FB,"6'0""",230,SR,2020-03-07,
372,-110,Julian Good-Jones,Iowa State,OT,"6'5""",308,RSR,2020-03-07,
373,-19,David Dowell,Michigan State,S,"6'1""",205,SR,2020-03-07,
374,+4,Bryan London II,Texas State,OLB,"6'2""",232,SR,2020-03-07,
375,+77,Kelly Bryant,Missouri,QB,6'3'',225,SR,2020-03-07,
376,-48,Jaquarius Landrews,Mississippi State,S,"5'11""",197,SR,2020-03-07,
377,+120,Pete Guerriero,Monmouth,RBC,"5'9""",195,JR,2020-03-07,
378,-6,T.J. Brunson,South Carolina,OLB,"6'0""",230,SR,2020-03-07,
379,+69,K.J. Osborn,Miami (FL),WR,6'0'',205,SR,2020-03-07,
380,-21,Teair Tart,Florida International,DL3T,"6'3""",290,RSR,2020-03-07,
381,-31,Rodney Smith,Minnesota,RB,"5'10""",210,SR,2020-03-07,
382,-24,Arryn Siposs,Auburn,P,"6'2""",212,JR,2020-03-07,
383,+32,Jamario Bell,Arkansas,DL5T,"6'5""",265,SR,2020-03-07,
384,+96,Dezmon Patmon,Washington State,WR,6'4'',225,SR,2020-03-07,
385,+4,Mike Danna,Michigan,EDGE,"6'2""",253,RSR,2020-03-07,
386,-41,Dominique Ross,North Carolina,OLB,"6'4""",228,SR,2020-03-07,
387,-20,Josh Metellus,Michigan,S,"5'11""",215,SR,2020-03-07,
388,-18,John Lako,Akron,ILB,"6'2""",225,SR,2020-03-07,
389,+35,Colton McKivitz,West Virginia,OT,"6'6""",306,RSR,2020-03-07,
390,+73,Stanley Thomas-Oliver III,Florida International,CB,"6'2""",184,SR,2020-03-07,
391,-64,David Reese II,Florida,ILB,"6'1""",248,SR,2020-03-07,
392,-7,Charlie Woerner,Georgia,TE,"6'5""",245,SR,2020-03-07,
393,-59,Juwan Johnson,Oregon,WR,"6'4""",227,SR,2020-03-07,
394,+8,Trishton Jackson,Syracuse,WR,6'1'',191,JR,2020-03-07,
395,-63,Tra Barnett,Georgia State,RBC,"5'9""",185,SR,2020-03-07,
396,-31,Ron'dell Carter,James Madison,DL5T,"63""",269,SR,2020-03-07,
397,-10,Moe Neal,Syracuse,RBC,"5'10""",195,SR,2020-03-07,
398,+19,Mosese Fifita,Air Force,DL1T,"6'1""",330,SR,2020-03-07,
399,+134,Darrell Stewart Jr.,Michigan State,WR,6'1'',216,SR,2020-03-07,
400,-26,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2020-03-07,
401,-19,Drew Richmond,USC,OT,"6'5""",315,SR,2020-03-07,
402,+3,Tyrie Cleveland,Florida,WR,"6'2""",206,SR,2020-03-07,
403,-40,James Pierre,Florida Atlantic,CB,"6'2""",185,RJR,2020-03-07,
404,-56,LeDarius Mack,Buffalo,EDGE,"6'1""",240,SR,2020-03-07,
405,+40,Chris Finke,Notre Dame,WRS,5'9'',184,SR,2020-03-07,
406,+35,Nate Evans,UCF,ILB,"6'1""",244,SR,2020-03-07,
407,-99,Asmar Bilal,Notre Dame,ILB,"6'2""",227,RSR,2020-03-07,
408,-249,Simon Stepaniak,Indiana,OG,"6'4""",313,SR,2020-03-07,
409,-11,Cade Carney,Wake Forest,RB,"5'10""",215,SR,2020-03-07,
410,-11,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,SR,2020-03-07,
411,-54,Trajan Bandy,Miami (FL),CB,"5'9""",188,JR,2020-03-07,
412,-19,Kindle Vildor,Georgia Southern,CB,"5'11""",190,SR,2020-03-07,
413,-33,Jared Mayden,Alabama,S,"6'0""",205,SR,2020-03-07,
414,-24,Kennedy McKoy,West Virginia,RB,"6'0""",208,SR,2020-03-07,
415,-46,Javahn Ferguson,New Mexico State,ILB,"6'1""",230,SR,2020-03-07,
416,-30,Javaris Davis,Auburn,CB,"5'9""",179,SR,2020-03-07,
417,-17,Debione Renfro,Texas A&M,CB,"6'2""",198,JR,2020-03-07,
418,-9,Jordan Johnson,UCF,OC,"6'2""",320,SR,2020-03-07,
419,-8,Jake Verity,East Carolina,PK,"6'1""",185,SR,2020-03-07,
420,-81,Chad Smith,Clemson,ILB,"6'3""",240,RSR,2020-03-07,
421,-33,Mason Fine,North Texas,QB,"5'11""",190,SR,2020-03-07,
422,-71,Jason Huntley,New Mexico State,RBC,"5'9""",188,SR,2020-03-07,
423,+35,Karamo Dioubate,Temple,DL3T,"6'3""",295,SR,2020-03-07,
424,+44,Sean McKeon,Michigan,TE,"6'4""",251,SR,2020-03-07,
425,-6,Cedric Wilcots II,New Mexico State,EDGE,"6'4""",245,RSR,2020-03-07,
426,-139,Kyle Markway,South Carolina,TE,"6'4""",250,RJR,2020-03-07,
427,+2,Reggie Walker,Kansas State,EDGE,"6'2""",246,SR,2020-03-07,
428,NEW,Jonas Griffith,Indiana State,ILB,"6'4""",250,SR,2020-03-07,
429,-7,Khalil Brooks,Middle Tennessee,OLB,"5'11""",206,RSR,2020-03-07,
430,-26,Zach Robertson,Arizona State,OT,"6'5""",335,SR,2020-03-07,
431,+42,Freddie Swain,Florida,WRS,5'11'',199,SR,2020-03-07,
432,+3,Ben Ellefson,North Dakota State,TE,"6'3""",250,SR,2020-03-07,
433,-23,Tino Ellis,Maryland,CB,"6'1""",196,SR,2020-03-07,
434,-103,Connor Slomka,Army,FB,"6'0""",240,SR,2020-03-07,
435,NEW,Darnell Mooney,Tulane,WR,5'11'',175,SR,2020-03-07,
436,+3,Jeffrey McCulloch,Texas,ILB,"6'3""",245,SR,2020-03-07,
437,-46,Brian Cole II,Mississippi State,S,"6'2""",210,SR,2020-03-07,
438,-32,Sage Lewis,Florida International,ILB,"6'1""",240,SR,2020-03-07,
439,-26,Kyahva Tezino,San Diego State,OLB,"6'0""",230,SR,2020-03-07,
440,-9,Jake Fruhmorgen,Baylor,OC,"6'6""",305,SR,2020-03-07,
441,NEW,Jaylinn Hawkins,California,S,"6'1""",208,SR,2020-03-07,
442,+71,Kyle Murphy,Rhode Island,OG,"6'3""",316,SR,2020-03-07,
443,+8,Leo Lewis,Mississippi State,ILB,"6'2""",245,SR,2020-03-07,
444,-16,Auzoyah Alufohai,West Georgia,DL1T,"6'4""",320,SR,2020-03-07,
445,-31,Parnell Motley,Oklahoma,CB,"6'0""",180,SR,2020-03-07,
446,-3,Mason Kinsey,Berry,WRS,5'10'',195,SR,2020-03-07,
447,-7,Lawrence Cager,Georgia,WR,6'5'',220,SR,2020-03-07,
448,-21,Elijah Riley,Army,CB,"6'0""",205,SR,2020-03-07,
449,-37,Jonathan Ward,Central Michigan,RB,"5'11""",202,SR,2020-03-07,
450,+41,Nick Westbrook,Indiana,WR,"6'3""",216,SR,2020-03-07,
451,-35,Darrin Paulo,Utah,OT,"6'5""",315,SR,2020-03-07,
452,-14,Jordan Fuller,Ohio State,S,"6'2""",205,SR,2020-03-07,
453,+30,Cody White,Michigan State,WR,6'1'',218,JR,2020-03-07,
454,-1,Jan Johnson,Penn State,OLB,"6'2""",231,SR,2020-03-07,
455,-34,Juwan Washington,San Diego State,RBC,"5'6""",190,SR,2020-03-07,
456,-31,Marvin Kinsey Jr.,Colorado State,RB,"6'0""",206,SR,2020-03-07,
457,-49,Jared Rice,Fresno State,TE,"6'4""",238,SR,2020-03-07,
458,+21,Jesse Osuna,San Jose State,OLB,"6'0""",223,RSR,2020-03-07,
459,-39,Noah Togiai,Oregon State,TE,"6'4""",241,RSR,2020-03-07,
460,-57,James Gilbert,Kansas State,RBC,"5'9""",198,SR,2020-03-07,
461,-1,Dante Olson,Montana,ILB,"6'3""",237,SR,2020-03-07,
462,-160,Jo-El Shaw,Kent State,FB,"6'1""",230,SR,2020-03-07,
463,-21,Isiah Swann,Dartmouth,CB,"5'11""",190,SR,2020-03-07,
464,-32,Tre'Vour Wallace-Simms,Missouri,OG,"6'5""",330,SR,2020-03-07,
465,+13,Brady Reiff,Iowa,DL5T,"6'3""",277,SR,2020-03-07,
466,+43,Branden Bowen,Ohio State,OT,"6'7""",345,SR,2020-03-07,
467,NEW,Josh Love,San Jose State,QB,6'2'',203,SR,2020-03-07,
468,-11,Chase Hatada,Boise State,DL5T,"6'3""",262,SR,2020-03-07,
469,-15,Christian Rozeboom,South Dakota State,ILB,"6'3""",230,SR,2020-03-07,
470,-21,Rayshawn Wilborn,Ball State,OLB,"6'4""",224,SR,2020-03-07,
471,-21,Keith Washington II,West Virginia,CB,"6'1""",180,SR,2020-03-07,
472,-39,Fletcher Adams,Mississippi State,DL5T,"6'2""",265,RSR,2020-03-07,
473,+47,Stephen Guidry,Mississippi State,WR,6'2'',200,SR,2020-03-07,
474,-19,Evin Ksiezarczyk,Buffalo,OT,"6'6""",315,RSR,2020-03-07,
475,-10,Riley Neal,Vanderbilt,QB,6'5'',224,SR,2020-03-07,
476,-7,Reggie Floyd,Virginia Tech,S,"6'0""",222,SR,2020-03-07,
477,-5,Luke Juriga,Western Michigan,OC,"6'2""",296,SR,2020-03-07,
478,+9,Richie Worship,Purdue,FB,"6'0""",250,SR,2020-03-07,
479,-8,Tommy Townsend,Florida,P,"6'2""",183,RSR,2020-03-07,
480,-112,Easop Winston Jr.,Washington State,WRS,5'11'',190,SR,2020-03-07,
481,-55,Jalen Elliott,Notre Dame,S,"6'0""",207,SR,2020-03-07,
482,+4,Bryson Young,Oregon,EDGE,"6'5""",248,SR,2020-03-07,
483,+39,Curtis Robinson,Stanford,ILB,"6'3""",231,SR,2020-03-07,
484,NEW,Rashad Smith,Florida Atlantic,OLB,"6'1""",220,SR,2020-03-07,
485,-39,Tyler Mabry,Maryland,TE,"6'3""",248,RSR,2020-03-07,
486,-42,Isaiah Wright,Temple,WR,6'2'',220,SR,2020-03-07,
487,+34,Bryce Sterk,Montana State,DL5T,"6'5""",261,SR,2020-03-07,
488,-94,Tyler Higby,Michigan State,OG,"6'4""",303,SR,2020-03-07,
489,-5,David Marshall,Georgia,DL5T,"6'3""",277,SR,2020-03-07,
490,-93,Daishawn Dixon,San Diego State,OG,"6'5""",320,SR,2020-03-07,
491,-29,Mitchell Wilcox,South Florida,TE,"6'4""",245,SR,2020-03-07,
492,-15,Cole Christiansen,Army,OLB,"6'2""",225,SR,2020-03-07,
493,-23,Marcus Norman,South Florida,OT,"6'6""",316,RSR,2020-03-07,
494,+36,Cooper Edmiston,Tulsa,ILB,"6'3""",237,SR,2020-03-07,
495,-7,Khalil Tate,Arizona,QB,6'1'',215,SR,2020-03-07,
496,-59,Josh Avery,Southeast Missouri State,DL1T,"6'4""",320,SR,2020-03-07,
497,-38,Ray Lima,Iowa State,DL3T,"6'3""",302,RSR,2020-03-07,
498,-91,Johnathon Johnson,Missouri,WRS,"5'8""",179,SR,2020-03-07,
499,-1,Diondre Overton,Clemson,WR,6'3'',205,SR,2020-03-07,
500,-25,Marcus Keyes,Oklahoma State,OG,"6'3""",309,RSR,2020-03-07,
