Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
306,+24,Malcolm Roach,Texas,DL3T,"6'3""",291,SR,2020-01-18,Eligible
307,NEW,Francis Bernard,Utah State,ILB,"6'0""",240,SR,2020-01-18,Eligible
308,-78,De'Jon Harris,Arkansas,ILB,"6'0""",244,SR,2020-01-18,Eligible
309,-83,Daniel Bituli,Tennessee,ILB,"6'3""",244,SR,2020-01-18,Eligible
310,+92,Quartney Davis,Texas A&M,WRF,6'2'',200,JR,2020-01-18,Declared
311,-68,Patrick Taylor Jr.,Memphis,FB,"6'3""",227,SR,2020-01-18,Eligible
312,-146,Shaun Bradley,Temple,OLB,"6'1""",225,SR,2020-01-18,Eligible
313,-111,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,SR,2020-01-18,Eligible
314,NEW,Artavis Pierce,Oregon State,RBC,"5'11""",208,SR,2020-01-18,Eligible
315,+15,Christian Rector,USC,EDGE,"6'4""",275,RSR,2020-01-18,Eligible
316,+31,Cohl Cabral,Arizona State,OC,"6'5""",291,SR,2020-01-18,Eligible
317,+28,Mike Danna,Michigan,EDGE,"6'2""",253,RSR,2020-01-18,Eligible
318,+75,Chad Smith,Clemson,ILB,"6'3""",240,RSR,2020-01-18,Eligible
319,+144,Carlo Kemp,Michigan,DL3T,"6'3""",280,SR,2020-01-18,Eligible
320,NEW,Tae Crowder,Georgia,ILB,"6'3""",235,SR,2020-01-18,Eligible
321,-146,T.J. Brunson,South Carolina,ILB,"6'0""",230,SR,2020-01-18,Eligible
322,+135,Frankie Hickson,Liberty,RBC,"5'8""",190,SR,2020-01-18,Eligible
323,NEW,LeDarius Mack,Buffalo,EDGE,"6'1""",240,SR,2020-01-18,Eligible
324,-38,Rashad Robinson,James Madison,CB,"5'11""",185,SR,2020-01-18,Eligible
325,-119,John Lako,Akron,ILB,"6'2""",225,SR,2020-01-18,Eligible
326,NEW,Teair Tart,Florida International,DL3T,"6'3""",290,RSR,2020-01-18,Eligible
327,+89,Juwan Johnson,Oregon,WRF,"6'4""",227,SR,2020-01-18,Eligible
328,-76,David Dowell,Michigan State,S,"6'1""",205,SR,2020-01-18,Eligible
329,NEW,Cade Carney,Wake Forest,RBF,"5'11""",215,SR,2020-01-18,Eligible
330,+7,Mykal Walker,Fresno State,ILB,"6'3""",220,SR,2020-01-18,Eligible
331,-39,Nyles Pinckney,Clemson,DL3T,"6'1""",305,SR,2020-01-18,Eligible
332,-60,Bryan London II,Texas State,OLB,"6'2""",232,SR,2020-01-18,Eligible
333,+40,Scottie Phillips,Ole Miss,RBC,"5'8""",212,SR,2020-01-18,Eligible
334,-31,Dane Jackson,Pitt,CB,"6'0""",190,SR,2020-01-18,Eligible
335,-25,Chapelle Russell,Temple,OLB,"6'1""",215,SR,2020-01-18,Eligible
336,+26,Mason Fine,North Texas,QB,"5'11""",190,SR,2020-01-18,Eligible
337,+57,Colton McKivitz,West Virginia,OT,"6'7""",312,RSR,2020-01-18,Eligible
338,+7,Tyler Higby,Michigan State,OG,"6'4""",303,SR,2020-01-18,Eligible
339,+108,Juwan Washington,San Diego State,RBC,"5'7""",190,SR,2020-01-18,Eligible
340,-93,Josh Metellus,Michigan,S,"5'11""",215,SR,2020-01-18,Eligible
341,-73,James Gilbert,Kansas State,RBC,"5'9""",198,RSR,2020-01-18,Eligible
342,+4,Moe Neal,Syracuse,RBC,"5'11""",195,SR,2020-01-18,Eligible
343,+105,Jan Johnson,Penn State,OLB,"6'2""",231,SR,2020-01-18,Eligible
344,NEW,Javelin Guidry,Utah,CB,"5'9""",193,JR,2020-01-18,Declared
345,-33,Chris Williamson,Minnesota,CB,"6'0""",198,SR,2020-01-18,Eligible
346,-3,Zach Robertson,Arizona State,OT,"6'5""",335,SR,2020-01-18,Eligible
347,NEW,Jauan Jennings,Tennessee,WRF,6'3'',204,SR,2020-01-18,Eligible
348,-67,Khalil Brooks,Middle Tennessee,OLB,"5'11""",206,RSR,2020-01-18,Eligible
349,+12,Cedric Wilcots II,New Mexico State,EDGE,"6'4""",245,RSR,2020-01-18,Eligible
350,-159,Cale Garrett,Missouri,ILB,"6'3""",230,SR,2020-01-18,Eligible
351,-241,Jeffrey McCulloch,Texas,ILB,"6'3""",245,SR,2020-01-18,Eligible
352,-50,Jamario Bell,Arkansas,EDGE,"6'5""",265,SR,2020-01-18,Eligible
353,+18,Reggie Walker,Kansas State,EDGE,"6'2""",246,SR,2020-01-18,Eligible
354,+43,Blake Gillikin,Penn State,P,"6'2""",195,SR,2020-01-18,Eligible
355,+17,Jordan Johnson,UCF,OC,"6'2""",320,SR,2020-01-18,Eligible
356,-185,Kyahva Tezino,San Diego State,OLB,"6'0""",230,SR,2020-01-18,Eligible
357,-83,Jake Verity,East Carolina,PK,"6'1""",185,SR,2020-01-18,Eligible
358,-51,Sage Lewis,Florida International,ILB,"6'1""",240,SR,2020-01-18,Eligible
359,-47,Myles Bryant,Washington,CB,"5'9""",184,SR,2020-01-18,Eligible
360,NEW,Kennedy McKoy,West Virginia,RBF,"6'0""",198,SR,2020-01-18,Eligible
361,+1,Tre'Vour Wallace-Simms,Missouri,OG,"6'5""",330,SR,2020-01-18,Eligible
362,NEW,Mosese Fifita,Air Force,DL1T,"6'1""",330,SR,2020-01-18,Eligible
363,NEW,Lynn Bowden Jr.,Kentucky,WRF,6'1'',199,JR,2020-01-18,Declared
364,+15,Sean McKeon,Michigan,TE,"6'5""",251,SR,2020-01-18,Eligible
365,+25,Steven Gonzalez,Penn State,OG,"6'4""",349,RSR,2020-01-18,Eligible
366,+30,Fletcher Adams,Mississippi State,DL5T,"6'2""",265,RSR,2020-01-18,Eligible
367,-104,Jalen Elliott,Notre Dame,S,"6'0""",207,SR,2020-01-18,Eligible
368,+66,Karamo Dioubate,Temple,DL3T,"6'3""",295,SR,2020-01-18,Eligible
369,-67,Leo Lewis,Mississippi State,ILB,"6'2""",245,SR,2020-01-18,Eligible
370,-112,Javahn Ferguson,New Mexico State,ILB,"6'1""",230,SR,2020-01-18,Eligible
371,-47,Evin Ksiezarczyk,Buffalo,OT,"6'6""",315,RSR,2020-01-18,Eligible
372,+27,Jesse Osuna,San Jose State,OLB,"6'0""",223,RSR,2020-01-18,Eligible
373,-66,Kyle Markway,South Carolina,TE,"6'4""",250,RJR,2020-01-18,Declared
374,+30,James Smith-Williams,NC State,EDGE,"6'3""",270,RSR,2020-01-18,Eligible
375,-12,Nevelle Clarke,UCF,CB,"6'1""",187,RSR,2020-01-18,Eligible
376,+24,Marcus Norman,South Florida,OT,"6'6""",316,RSR,2020-01-18,Eligible
377,+52,Binjimen Victor,Ohio State,WRF,"6'4""",195,SR,2020-01-18,Eligible
378,+3,Marvin Kinsey Jr.,Colorado State,RBF,"6'1""",206,SR,2020-01-18,Eligible
379,-84,Nate Evans,UCF,ILB,"6'1""",244,SR,2020-01-18,Eligible
380,+8,Marcus Keyes,Oklahoma State,OG,"6'3""",309,RSR,2020-01-18,Eligible
381,-92,Jordan Fuller,Ohio State,S,"6'2""",205,SR,2020-01-18,Eligible
382,-61,Asmar Bilal,Notre Dame,ILB,"6'2""",227,RSR,2020-01-18,Eligible
383,+33,Noah Togiai,Oregon State,TE,"6'4""",241,RSR,2020-01-18,Eligible
384,+50,Tyrie Cleveland,Florida,WRF,"6'2""",206,SR,2020-01-18,Eligible
385,NEW,Dalton Keene,Virginia Tech,TE,"6'4""",251,JR,2020-01-18,Declared
386,-106,Richie Worship,Purdue,FB,"6'0""",250,SR,2020-01-18,Eligible
387,+28,Isaiah Zuber,Mississippi State,WRS,"5'11""",186,SR,2020-01-18,Eligible
388,+32,Joey Magnifico,Memphis,TE,"6'4""",234,RSR,2020-01-18,Eligible
389,+34,Ray Lima,Iowa State,DL3T,"6'3""",302,RSR,2020-01-18,Eligible
390,-7,John Reid,Penn State,CB,"5'11""",184,SR,2020-01-18,Eligible
391,+54,Theo Majette,Kent State,EDGE,"5'11""",238,SR,2020-01-18,Eligible
392,+32,Brian Lewerke,Michigan State,QB,"6'3""",214,SR,2020-01-18,Eligible
393,+43,Isaiah Wright,Temple,WRF,6'2'',220,SR,2020-01-18,Eligible
394,-240,Dante Olson,Montana,ILB,"6'3""",237,SR,2020-01-18,Eligible
395,NEW,James Pierre,Florida Atlantic,CB,"6'2""",185,RJR,2020-01-18,Declared
396,NEW,Jonathan Ward,Central Michigan,RBF,"6'0""",206,SR,2020-01-18,Eligible
397,-4,Luke Juriga,Western Michigan,OT,"6'4""",295,RSR,2020-01-18,Eligible
398,+23,Levi Brown,Marshall,OT,"6'4""",280,RSR,2020-01-18,Eligible
399,+9,Raymond Calais,Louisiana-Lafayette,RBC,"5'9""",180,SR,2020-01-18,Eligible
400,-100,Jonathan Song,TCU,PK,"5'10""",175,SR,2020-01-18,Eligible
401,+24,JaMycal Hasty,Baylor,RBC,"5'9""",205,RSR,2020-01-18,Eligible
402,+9,Giovanni Ricci,Western Michigan,TE,"6'3""",240,RSR,2020-01-18,Eligible
403,-32,Davion Taylor,Colorado,OLB,"6'2""",220,SR,2020-01-18,Eligible
404,+27,Mekhi Brown,Tennessee State,EDGE,"6'5""",250,RSR,2020-01-18,Eligible
405,NEW,Michael Turk,Arizona State,P,"6'1""",228,RJR,2020-01-18,Declared
406,NEW,Jake Luton,Oregon State,QB,6'7'',229,SR,2020-01-18,Eligible
407,+14,B.J. Smith,Troy,RBC,"5'9""",203,SR,2020-01-18,Eligible
408,-66,Reggie Floyd,Virginia Tech,S,"6'0""",222,SR,2020-01-18,Eligible
409,+25,Nick Westbrook,Indiana,WRF,"6'3""",216,RSR,2020-01-18,Eligible
410,NEW,Art Thompkins,Connecticut,RBC,"5'8""",180,SR,2020-01-18,Eligible
411,NEW,Jason Huntley,New Mexico State,RBC,"5'9""",188,SR,2020-01-18,Eligible
412,+17,Gus Lavaka,Oregon State,OG,"6'4""",358,SR,2020-01-18,Eligible
413,+15,Johnathon Johnson,Missouri,WRS,"5'8""",179,SR,2020-01-18,Eligible
414,+11,Marquel Harrell,Auburn,OG,"6'3""",309,SR,2020-01-18,Eligible
415,+16,Kesean Strong,Old Dominion,RBC,5'10,197,SR,2020-01-18,Eligible
416,NEW,Nick Bowers,Penn State,TE,"6'4""",260,SR,2020-01-18,Eligible
417,-24,Trajan Bandy,Miami (FL),CB,"5'9""",188,JR,2020-01-18,Declared
418,NEW,Matt Seybert,Michigan State,TE,"6'4""",252,SR,2020-01-18,Eligible
419,-51,Cooper Edmiston,Tulsa,ILB,"6'3""",237,SR,2020-01-18,Eligible
420,NEW,Paul Lucas,Arizona State,RBC,"5'11""",172,SR,2020-01-18,Eligible
421,+15,Perry Young,Cincinnati,OLB,"5'11""",220,SR,2020-01-18,Eligible
422,+19,Lawrence Cager,Georgia,WRF,6'5'',220,SR,2020-01-18,Eligible
423,NEW,Christian Gibson,New Mexico State,RBF,"6'1""",210,RSR,2020-01-18,Eligible
424,NEW,K.J. Osborn,Miami (FL),WRF,6'0'',205,SR,2020-01-18,Eligible
425,-110,Clay Johnston,Baylor,ILB,"6'1""",236,SR,2020-01-18,Eligible
426,-59,Kiel Pollard,South Carolina,FB,"6'1""",235,SR,2020-01-18,Eligible
427,NEW,Trishton Jackson,Syracuse,WRF,6'1'',191,JR,2020-01-18,Declared
428,NEW,Simon Bingelis,Villanova,TE,"6'5""",250,RSR,2020-01-18,Eligible
429,NEW,Jay Jay Wilson,Auburn,FB,"6'3""",243,RSR,2020-01-18,Eligible
430,+20,Curtis Robinson,Stanford,ILB,"6'3""",231,SR,2020-01-18,Eligible
431,-121,Najee Clayton,Western Michigan,OLB,"6'2""",220,SR,2020-01-18,Eligible
432,+7,Matt Womack,Alabama,OG,"6'7""",325,RSR,2020-01-18,Eligible
433,NEW,Charlie Woerner,Georgia,TE,"6'5""",245,SR,2020-01-18,Eligible
434,-50,Jalen Price,East Carolina,DL3T,"6'2""",297,SR,2020-01-18,Eligible
435,NEW,Corey Dauphine,Tulane,RBC,"6'0""",195,SR,2020-01-18,Eligible
436,NEW,Jordan Cronkrite,South Florida,RBF,"5'11""",207,SR,2020-01-18,Eligible
437,--,Andrew Dickinson,Findlay,OG,"6'3""",300,SR,2020-01-18,Eligible
438,NEW,Debione Renfro,Texas A&M,CB,"6'2""",198,JR,2020-01-18,Declared
439,NEW,Omar Bayless,Arkansas State,WRF,6'1'',205,SR,2020-01-18,Eligible
440,NEW,Khalil Herbert,Kansas,RBC,"5'9""",205,SR,2020-01-18,Eligible
441,+9,Ricky DeBerry,Towson,OLB,"6'2""",245,SR,2020-01-18,Eligible
442,+7,Justin Polu,UNLV,OG,"6'4""",330,SR,2020-01-18,Eligible
443,NEW,Tru Wilson,Michigan,RBF,"5'10""",200,SR,2020-01-18,Eligible
444,NEW,Arryn Siposs,Auburn,P,"6'2""",212,JR,2020-01-18,Declared
445,-30,Patrick Carr,Houston,RBF,"5'10""",205,SR,2020-01-18,Eligible
446,NEW,Austin Mack,Ohio State,WRF,6'1'',215,SR,2020-01-18,Eligible
447,-31,Tra Barnett,Georgia State,RBC,5'10,185,SR,2020-01-18,Eligible
448,-61,Brady Ross,Iowa,FB,"6'0""",240,RSR,2020-01-18,Eligible
449,NEW,Jaqwis Dancy,Louisiana Tech,RBC,"5'11""",193,SR,2020-01-18,Eligible
450,NEW,Nick Eubanks,Michigan,TE,"6'5""",256,SR,2020-01-18,Eligible
