Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
348,+7,Jordan Smith,UAB,EDGE,"6'7""",250,,2019-11-24,
349,-184,Luke Campbell,Michigan State,OT,"6'5""",302,,2019-11-24,
350,+109,Richie Worship,Purdue,FB,"6'0""",250,,2019-11-24,
351,-21,Nyles Pinckney,Clemson,DL3T,"6'1""",305,,2019-11-24,
352,-17,Tyler Shelvin,LSU,DL1T,"6'3""",362,,2019-11-24,
353,+6,Charles Williams,UNLV,RBC,"5'9""",190,,2019-11-24,
354,-147,Jon Runyan,Michigan,OG,"6'5""",310,,2019-11-24,
355,NEW,Gabriel Davis,UCF,WRF,6'3'',212,,2019-11-24,
356,+57,Bryce Huff,Memphis,EDGE,"6'3""",245,,2019-11-24,
357,-40,Cesar Ruiz,Michigan,OC,"6'4""",319,,2019-11-24,
358,+21,Christian Albright,Ball State,OLB,"6'2""",233,,2019-11-24,
359,+31,Jordan Williams,Clemson,DL3T,"6'4""",305,,2019-11-24,
360,-53,Jordan Fuller,Ohio State,S,"6'2""",205,,2019-11-24,
361,-153,Xavier Jones,SMU,RBF,"5'11""",208,,2019-11-24,
362,-17,Charles Snowden,Virginia,EDGE,"6'7""",225,,2019-11-24,
363,+7,Dane Jackson,Pitt,CB,"6'0""",190,,2019-11-24,
364,-28,Ellison Hubbard,Colorado State,DL3T,"6'1""",285,,2019-11-24,
365,+8,Nate Evans,UCF,ILB,"6'1""",244,,2019-11-24,
366,NEW,Easop Winston Jr.,Washington State,WRS,5'11'',190,,2019-11-24,
367,-5,Jamario Bell,Arkansas,EDGE,"6'5""",265,,2019-11-24,
368,+24,Leo Lewis,Mississippi State,ILB,"6'2""",245,,2019-11-24,
369,-158,Greg Eiland,Mississippi State,OT,"6'8""",335,,2019-11-24,
370,+24,Chapelle Russell,Temple,OLB,"6'1""",215,,2019-11-24,
371,+49,Jonathan Song,TCU,PK,"5'10""",175,,2019-11-24,
372,+49,Sage Lewis,Florida International,ILB,"6'1""",240,,2019-11-24,
373,-122,Kalija Lipscomb,Vanderbilt,WRF,"6'1""",200,,2019-11-24,
374,+58,Sterling Hofrichter,Syracuse,P,"5'9""",199,,2019-11-24,
375,+16,Chris Williamson,Minnesota,CB,"6'0""",198,,2019-11-24,
376,+9,Xavier Lyas,NC State,EDGE,"6'4""",239,,2019-11-24,
377,+21,Myles Bryant,Washington,CB,"5'9""",184,,2019-11-24,
378,-9,Phidarian Mathis,Alabama,DL1T,"6'4""",317,,2019-11-24,
379,NEW,Charleston Rambo,Oklahoma,WRF,6'1'',175,,2019-11-24,
380,NEW,Jeff Thomas,Miami (FL),WRS,5'10'',180,,2019-11-24,
381,+21,Malcolm Roach,Texas,DL5T,"6'3""",290,,2019-11-24,
382,-21,Najee Clayton,Western Michigan,OLB,"6'2""",220,,2019-11-24,
383,-97,Benny LeMay,Charlotte,RBF,"6'0""",218,,2019-11-24,
384,-91,Luke Farrell,Ohio State,TE,"6'6""",244,,2019-11-24,
385,+20,Christian Rector,USC,EDGE,"6'4""",275,,2019-11-24,
386,-23,Clay Johnston,Baylor,ILB,"6'1""",236,,2019-11-24,
387,NEW,Cole McDonald,Hawaii,QB,"6'4""",220,,2019-11-24,
388,+5,William Bradley-King,Arkansas State,EDGE,"6'4""",248,,2019-11-24,
389,-241,Scott Frantz,Kansas State,OT,"6'5""",303,,2019-11-24,
390,-37,Asmar Bilal,Notre Dame,ILB,"6'2""",227,,2019-11-24,
391,-3,Isaiahh Loudermilk,Wisconsin,DL5T,"6'7""",306,,2019-11-24,
392,-9,Mark Gilbert,Duke,CB,"6'1""",175,,2019-11-24,
393,-6,George Lea,Arizona State,DL5T,"6'3""",275,,2019-11-24,
394,-27,Gerold Bright,Utah State,RBC,"5'9""",195,,2019-11-24,
395,-21,J.J. Taylor,Arizona,RBC,"5'6""",184,,2019-11-24,
396,-76,Mykal Walker,Fresno State,ILB,"6'3""",220,,2019-11-24,
397,+6,Nigel Warrior,Tennessee,S,"6'0""",191,,2019-11-24,
398,-214,Hunter Bryant,Washington,TE,"6'2""",241,,2019-11-24,
399,+20,Keith Taylor,Washington,CB,"6'3""",200,,2019-11-24,
400,NEW,Joe Reed,Virginia,WRF,6'1'',215,,2019-11-24,
401,-36,Mike Danna,Michigan,EDGE,"6'2""",253,,2019-11-24,
